index,num,name,blog or review,blog name,like_count_list,command_count_list,img_count,neighber_count,blog review 
1674,50,배곧 인더비엣 배곧점,블로그 리뷰,[배곧 베트남 요리 맛집] 인더비엣,65,53,12,1165,"['안녕하세요', '견진']"
1675,51,배곧 인더비엣 배곧점,블로그 리뷰,배곧 맛집) 인더비엣/ 쌀국수,3,4,18,23,['주말']
1676,52,배곧 인더비엣 배곧점,블로그 리뷰,"[시흥] 쌀국수&월남쌈 배곧 맛집,인더비엣",65,59,8,432,"['안녕하세요', '잇님들']"
1677,53,배곧 인더비엣 배곧점,블로그 리뷰,"[배곧]인테리어가 이쁜 중심상가 인더비엣-쌀국수, 분짜外 ",11,12,13,1522,"['안녕하세요', '2']"
1678,54,배곧 인더비엣 배곧점,블로그 리뷰,쌀국수맛집,5,1,9,36,[]
1679,55,배곧 인더비엣 배곧점,블로그 리뷰,배곧맛집 베트남요리전문점 인더비엣!,30,26,25,3753,['이번']
1680,56,배곧 인더비엣 배곧점,블로그 리뷰,"배곧 먹부림 「쌀국수, 텐동, 샐러드, 회전초밥」",5,2,11,132,[]
1681,57,배곧 인더비엣 배곧점,블로그 리뷰,"배곧 베트남 쌀국수 전문점, 인더비엣! 첫방문 후기~♬",4,2,24,131,"['안녕하세요', '청춘', '논']"
1682,58,배곧 인더비엣 배곧점,블로그 리뷰,칠리껌돔말고 반쎄오 맛집) 배곧-인더비엣,4,0,5,170,[]
1683,59,배곧 인더비엣 배곧점,블로그 리뷰,흡족했던 정왕동 맛집 인더비엣. 시흥아울렛 맛집.,7,4,20,149,['주말']
1684,60,배곧 인더비엣 배곧점,블로그 리뷰,배곧 쌀국수 맛집 인더비엣 솔직후기,13,3,9,554,['안녕하세요']
1685,61,배곧 인더비엣 배곧점,블로그 리뷰,[배곧 맛집] 인더비엣 소곱창 쌀국수 / 팟타이,5,2,14,121,"['안녕하세요', '삐악', '.']"
1686,62,배곧 인더비엣 배곧점,블로그 리뷰,"♡배곧 베트남 음식 쌀국수 맛집, 인더비엣 (IN THE VIET)",50,12,19,3008,"['안녕하세요', '혜원']"
1687,63,배곧 인더비엣 배곧점,블로그 리뷰,배곧 쌀국수 맛집 인더비엣  배달로 집에서 즐겨보세요,4,3,13,175,['안녕하세']
1688,64,배곧 인더비엣 배곧점,블로그 리뷰,배곧 인더비엣 (+어딘지 모르는 밥집),3,8,8,31,[]
1689,65,배곧 인더비엣 배곧점,블로그 리뷰,시흥 배곧 인더비엣 시흥 쌀국수 맛집 데이트코스로 제격,6,4,22,51,"['안녕하세요', '입니다']"
1690,66,배곧 인더비엣 배곧점,블로그 리뷰,배곧 중심상가/ 데이트 맛집/ 베트남 음식/ 인더비엣(In The Viet),6,5,12,181,"['항상', '되는']"
1691,67,배곧 인더비엣 배곧점,블로그 리뷰,정왕동맛집/인더비엣배곧/쌀국수 맛집 배달로 즐겨보세요. ,6,1,9,197,"['안녕하세요', '프로']"
1692,68,배곧 인더비엣 배곧점,블로그 리뷰,"베트남에 온듯한 배곧 ""인더비엣"" ",12,2,31,290,[]
1693,69,배곧 인더비엣 배곧점,블로그 리뷰,배곧 쌀국수 정왕동 인더비엣 메뉴 분짜 추천,29,23,43,1670,[]
1694,70,배곧 인더비엣 배곧점,블로그 리뷰,배곧에서 점심/저녁 먹은것,4,0,2,132,[]
1695,71,배곧 인더비엣 배곧점,블로그 리뷰,[배곧 맛집]인더비엣,6,1,10,28,[]
1696,72,배곧 인더비엣 배곧점,블로그 리뷰,배곧 인더비엣,9,4,12,682,['점심시간']
1697,73,배곧 인더비엣 배곧점,블로그 리뷰,"배곧 맛집 인더비엣 , 쌀국수 분짜, 맛집",5,0,26,216,[]
1698,74,배곧 인더비엣 배곧점,블로그 리뷰,배곧신도시 맛집 추천 ! 베트남 음식 추천 인더비엣배곧점 반쌔오/분짜 맛집👏,44,57,8,674,['거의']
1699,75,배곧 인더비엣 배곧점,블로그 리뷰,[배곧 맛집] 인더비엣: 오늘 점심 아주 성공적👍 또 방문해야지~,6,2,34,52,['안녕하세요']
1700,76,배곧 인더비엣 배곧점,블로그 리뷰,배곧신도시맛집｜인더비엣배곧점｜팟타이｜돼지고기바베큐덮밥,3,0,9,252,"['추석', '어느', '오랜']"
1702,78,배곧 인더비엣 배곧점,블로그 리뷰,배곧 베트남 쌀국수 맛집 인더비엣 후기,6,2,16,85,[]
1703,79,배곧 인더비엣 배곧점,블로그 리뷰,인테리어부터 마음 잡은 -인더비엣(배곧점),16,7,18,682,"['20201014', '.', '탐방대에', '입니다']"
1704,80,배곧 인더비엣 배곧점,블로그 리뷰,"배곧 쌀국수 맛집 ""인더비엣 배곧점"" 분위기도 좋고 맛있다",1,0,8,114,['번째']
1705,81,배곧 인더비엣 배곧점,블로그 리뷰,나홀로 인더비엣,6,4,8,682,"['점심시간', '곱창', '생각', '서', '오고']"
1706,82,배곧 인더비엣 배곧점,블로그 리뷰,"배곧점 ""인더비엣"" ",5,0,17,1085,['경기']
1707,83,배곧 인더비엣 배곧점,블로그 리뷰,인더비엣 - 배곧,3,0,8,160,['이사']
1708,84,배곧 인더비엣 배곧점,블로그 리뷰,배곧 맛집 인더비엣,2,0,22,810,[]
1709,85,배곧 인더비엣 배곧점,블로그 리뷰,인더비엣 배곧점 리뷰,2,0,10,89,['얼마']
1710,1,배곧 복호두 배곧 직영점,블로그 리뷰,[배곧 복호두] 맛있는 앙버터 호두과자! 방문 전 전화는 필수,11,4,17,2723,['앉은']
1711,2,배곧 복호두 배곧 직영점,블로그 리뷰,배곧점 복호두 앙버터 호두과자 아이들 간식 맛집,27,18,13,3197,['복호']
1712,3,배곧 복호두 배곧 직영점,블로그 리뷰,[지극히 추천한다] 지독한 앙버터 대체 어디까지야 이번엔 호두과자에 앙버터?_복호두,2,1,10,8,"['앙', '라']"
1713,4,배곧 복호두 배곧 직영점,블로그 리뷰,경기도맛집 / 시흥 앙앙앙버터 호두과자가 맛있는 / 복호두 배곧 직영점,14,3,12,115,['날']
1714,5,배곧 복호두 배곧 직영점,블로그 리뷰,"앙버터호두과자! 드뎌 먹어봤다! ""배곧복호두"" 한박스 다먹고 쓰는 찐후기 ",21,0,9,4145,"['앙', '호두과자', '.', '봤다', '복호']"
1715,6,배곧 복호두 배곧 직영점,블로그 리뷰,시흥 복호두 앙버터 호두과자 디저트선물,21,16,17,632,['쭈이']
1716,7,배곧 복호두 배곧 직영점,블로그 리뷰,앙버터 호두과자 복호두 택배 후기,26,0,6,1914,[]
1717,8,배곧 복호두 배곧 직영점,블로그 리뷰,"앙버터 호두과자, 복호두 배곧 직영점 택배 후기",11,2,15,1206,['복호']
1718,9,배곧 복호두 배곧 직영점,블로그 리뷰,시흥 맛집 배곧 복호두 앙버터 선물배송으로도 제격,47,15,14,3806,[]
1719,10,배곧 복호두 배곧 직영점,블로그 리뷰,"(경기 시흥) 호두과자와 앙버터의 꿀조합 ""복호두 배곧점""",6,3,10,261,[]
1720,11,배곧 복호두 배곧 직영점,블로그 리뷰,[배곧 복호두]앙버터호두과자,7,11,8,237,[]
1721,12,배곧 복호두 배곧 직영점,블로그 리뷰,배곧 복호두 앙버터 호두과자 예약하면 좋은 점,53,10,23,2345,['안녕하세요']
1722,13,배곧 복호두 배곧 직영점,블로그 리뷰,"복호두 , 앙버터 호두과자 ",2,0,3,11,[]
1723,14,배곧 복호두 배곧 직영점,블로그 리뷰,[시흥]맛집 배곧 복호두 앙버터 호두과자 부모님 선물용으로 추천 ,16,10,24,720,['구니']
1724,15,배곧 복호두 배곧 직영점,블로그 리뷰,"앙버터호두과자, 복호두",18,16,7,948,[]
1725,16,배곧 복호두 배곧 직영점,블로그 리뷰,[시흥 배곧] 복호두 :: 앙버터 호두과자 ,3,0,2,119,['복호']
1726,17,배곧 복호두 배곧 직영점,블로그 리뷰,배곧 복호두 간식으로 먹는 호두과자,25,8,14,1247,"['우리', '가는', '고속도로', '달리다가', '들려', '갔다가']"
1727,18,배곧 복호두 배곧 직영점,블로그 리뷰,"시흥 배곧 맛집 / 호두과자 전문점 '복호두' 앙버터 호두과자 / 아이들 간식, 가볍게 선물하기 좋은 간식",26,13,6,4199,"['얼마', '직장']"
1728,19,배곧 복호두 배곧 직영점,블로그 리뷰,일상 배곧 복호두 앙버터 비오는날 득템,13,1,6,554,"['비', '온다']"
1729,20,배곧 복호두 배곧 직영점,블로그 리뷰,[배곧맛집] 배곧신도시 이지더원1차에 새로 오픈한 복호두 배곧점,11,3,13,328,"['앙', '호두과자']"
1730,21,배곧 복호두 배곧 직영점,블로그 리뷰,배곧 복호두 줄서서 사먹었어요!!,14,4,17,554,['안녕하세요']
1731,22,배곧 복호두 배곧 직영점,블로그 리뷰,배곧 맛집 | 복호두 | 배곧 카페 | 배곧 호두과자 찐후기🤎,15,2,14,1640,[]
1732,23,배곧 복호두 배곧 직영점,블로그 리뷰,배곧 맛집 앙버터 복호두과자 찐후기  ,1,1,11,8,"['안녕하세요', '오랜', '글', '하네요', '벌써', '찾아왔는지', '엔', '망울', '둘', '피고', '체감']"
1733,24,배곧 복호두 배곧 직영점,블로그 리뷰,배곧 복호두: 앙버터호두과자 맛나,1,0,4,130,"['앙버', '사랑']"
1734,25,배곧 복호두 배곧 직영점,블로그 리뷰,off날 :),11,2,3,140,"['쉬는', '수요일', '9시', '쯤', '떠짐', '11시', '일어나다가', '출근', '늦게', '상관없지만', '일찍', '시간', '많아지니까', '할', '있고', '듯', '오프', '8시', '일어나서', '뒹굴', '부리다가', '호두과자', '예약', '요즘', '동네']"
1735,26,배곧 복호두 배곧 직영점,블로그 리뷰,달콤하고 부드러운 앙버터 호두과자! 배곧에도 드디어 복호두 생겼어요! ,13,4,4,513,"['앙', '호두과자']"
1736,27,배곧 복호두 배곧 직영점,블로그 리뷰,배곧 이지더원1차 상가 복호두 앙버터 호두과자 먹어봤어요😄,2,1,6,465,"['앙', '호두과자', '하여']"
1737,28,배곧 복호두 배곧 직영점,블로그 리뷰,멀지만 한번 먹어볼만한 복호두 배곧점,4,6,4,106,['지인']
1738,1,배곧 에비야 배곧점,블로그 리뷰,[양식]에비야 배곧점,0,1,4,382,"['지난', '오래', '만에']"
1739,2,배곧 에비야 배곧점,블로그 리뷰,배곧맛집/배곧파스타) 롱런하는 집은 이유가 있어요 #에비야 가성비 좋은 배곧파스타 맛집,4,0,13,1207,"['주소', '경기', '278', '1913']"
1740,3,배곧 에비야 배곧점,블로그 리뷰,배곧 에비야 파스타 피자 이가격 실화냐 맛집 추천 ,33,2,21,7719,[]
1741,4,배곧 에비야 배곧점,블로그 리뷰,"에비야 파스타, 피자",6,1,17,470,['우리']
1742,5,배곧 에비야 배곧점,블로그 리뷰,시흥 배곧 신도시 맛집_이탈리안음식점 에비야 그리고 카페 라헬의부엌,4,1,19,66,[]
1743,6,배곧 에비야 배곧점,블로그 리뷰,[ 배곧 맛집 ] 분위기 좋은 곳에서 엄마랑 데이트♡ 에비야 파스타 EBIYA,28,9,15,3906,['엄마']
1744,7,배곧 에비야 배곧점,블로그 리뷰,시흥 배곧 맛집 에비야 가성비 좋은 레스토랑  ,4,5,39,98,"['안녕하세요', '협찬', '아닌', '돈', '산', '솔직', '후기', '올리고']"
1745,8,배곧 에비야 배곧점,블로그 리뷰,[배곧맛집] 가성비 맛 괜찮은 파스타 맛집 '에비야'🍝 (+ 주차가능),16,10,21,726,"['안녕하세요', '참으로', '포스팅', '참깨', '싶었던']"
1746,9,배곧 에비야 배곧점,블로그 리뷰,배곧 파스타 맛집 배곧 에비야 파스타,2,2,32,419,[]
1747,10,배곧 에비야 배곧점,블로그 리뷰,배곧 중심상가 파스타집 에비야,19,10,60,1036,['사랑']
1748,11,배곧 에비야 배곧점,블로그 리뷰,"배곧 에비야 - 가성비 맛집 / 하삼동 커피 추천 히말라야 소금커피 , 커피들이 너무 달지 않아 좋아용 ",10,1,33,241,['친구']
1749,12,배곧 에비야 배곧점,블로그 리뷰,시흥 배곧 :: 에비야 EBIYA,3,1,17,291,[]
1750,13,배곧 에비야 배곧점,블로그 리뷰,배곧 에비야 / 메뉴 4개에 25000원 가성비 대박 맛집 솔직 후기! ,19,9,25,1028,[]
1751,14,배곧 에비야 배곧점,블로그 리뷰,시흥맛집 배곧맛집 찐맛집 오늘도또갔습니다 에비야,66,35,20,3194,"['안녕하세요', '박', '입니다']"
1752,15,배곧 에비야 배곧점,블로그 리뷰,First_Daily 시흥 배곧맛집 & 드라이브,3,0,11,6,['안녕하세요']
1753,16,배곧 에비야 배곧점,블로그 리뷰,시흥 배곧신도시 파스타 맛집- 에비야 배곧점,44,18,33,1849,"['친구', '퇴근']"
1754,17,배곧 에비야 배곧점,블로그 리뷰,시흥.배곧. 파스타 보단 피자가 맛있었던 에비야 후기,3,3,8,392,"['김', '사의', '소', '08', '동안', '엄청', '.', '철']"
1755,18,배곧 에비야 배곧점,블로그 리뷰,"[배곧 맛집] 파스타가 맛있는 작고 예쁜 카페 같은 복층 레스토랑 ""에비야"" 배달후기",4,0,11,173,['매일']
1756,19,배곧 에비야 배곧점,블로그 리뷰,시흥 배곧파스타 에비야 후기,19,10,14,1584,[]
1757,20,배곧 에비야 배곧점,블로그 리뷰,배곧 중심상가 데이트/ 파스타 / 에그토마토 스튜 / 에비야(EBIYA),8,3,20,181,"['부천', '살', '엔', '딛는', '모든']"
1758,21,배곧 에비야 배곧점,블로그 리뷰,"배곧 파스타 ""에비야""의 개인적인 추천/비추천 메뉴 ",15,18,16,211,[]
1759,22,배곧 에비야 배곧점,블로그 리뷰,"♡배곧 파스타 새우요리 맛집, 에비야",12,4,16,3008,"['안녕하세요', '혜원']"
1760,23,배곧 에비야 배곧점,블로그 리뷰,20.09.14. 사무실에서 배달 시켜먹었던 에비야,1,0,3,112,"['치', '야근', '되어']"
1761,24,배곧 에비야 배곧점,블로그 리뷰,배곧맛집을 소개 해드립니다 ,0,0,9,93,[]
1762,25,배곧 에비야 배곧점,블로그 리뷰,[파스타] 시흥 배곧 에비야 / 가격 대비 괜찮았던 가성비 맛집 (feat. 급식 느낌),96,87,22,691,['안녕하세요']
1763,26,배곧 에비야 배곧점,블로그 리뷰,"시흥 배곧 맛집 ""에비야""🦐🦐",4,3,9,124,[]
1764,27,배곧 에비야 배곧점,블로그 리뷰,[시흥맛집]정왕동 배곧신도시맛집 해장파스타와 패스츄리피자맛집 에비야,153,30,20,1575,"['안녕하세요', '잇님들']"
1765,28,배곧 에비야 배곧점,블로그 리뷰,배곧 맛집! 에비야~정말 맛있고 기분좋은 부부외식 ^^,2,2,9,64,['얼마']
1766,29,배곧 에비야 배곧점,블로그 리뷰,[배곧] 배곧 파스타!! 깔끔하고 저렴한 파스타! 배곧 '에비야',16,17,25,2820,['쿠하쿠']
1767,30,배곧 에비야 배곧점,블로그 리뷰,소문이 자자한 배곧 파스타 맛집,1,0,23,119,['연애']
1768,31,배곧 에비야 배곧점,블로그 리뷰,[시흥 맛집] 에비야 먹었다 행복하당'_'❤️,13,3,3,289,['스테이크']
1769,32,배곧 에비야 배곧점,블로그 리뷰,가본 곳 중에 최고의 배곧 감바스 맛집,826,496,12,19029,['친구']
1770,33,배곧 에비야 배곧점,블로그 리뷰,배곧맛집  #배곧맛집 에비야,0,0,1,93,"['안녕하세요', '여러분']"
1771,34,배곧 에비야 배곧점,블로그 리뷰,배곧 파스타는 바로 여기 에비야!,6,2,38,637,[]
1772,35,배곧 에비야 배곧점,블로그 리뷰,시흥파스타추천 에비야 배곧점 정왕동맛집,5,1,64,1746,"['운영', '매일']"
1773,36,배곧 에비야 배곧점,블로그 리뷰,[배곧] 유명하지만 유명하지 않았으면 하는 에비야 (EBIYA),6,2,19,225,[]
1774,37,배곧 에비야 배곧점,블로그 리뷰,"와장창창 (에비야, 넥쿨러, 오븐치킨구이, 칼빔면, 지파이, 통삼겹스테이크 정식)",1,4,6,113,[]
1775,38,배곧 에비야 배곧점,블로그 리뷰,시흥 배곧맛집 에비야 가성비좋은 파스타 전문점,10,2,25,263,['전']
1776,39,배곧 에비야 배곧점,블로그 리뷰,[정왕동배곧] 배곧 맛집 에비야 / 파스타 피자 맛있는 에비야 메뉴 추천,24,2,18,628,"['코로나', '심해져서', '휴가', '여행', '가고', '퀴즈']"
1777,40,배곧 에비야 배곧점,블로그 리뷰,이곳 저곳 찾아본 결과 배곧 가성비맛집 하면 에비야,223,49,12,22156,"['이번', '남은', '얼마', '지도', '그렇다고', '하지']"
1778,41,배곧 에비야 배곧점,블로그 리뷰,배곧 파스타 맛집 여긴 꼭 한번 와봐야 될 곳이에요,51,4,8,785,['꼭']
1779,42,배곧 에비야 배곧점,블로그 리뷰,[배곧 맛집]시흥 배곧 스파게티 맛집 에비야! 특별한 날에 딱 ,7,0,4,794,['아니']
1780,43,배곧 에비야 배곧점,블로그 리뷰,배곧데이트장소로 좋은 에비야 배곧점,7,2,29,631,[]
1781,44,배곧 에비야 배곧점,블로그 리뷰,시흥배곧맛집/가성비 좋은 곳/에비야,55,20,36,1022,[]
1782,45,배곧 에비야 배곧점,블로그 리뷰,진정한 배곧 새우 맛집 찾고싶다면 에비야,5,1,12,402,[]
1783,46,배곧 에비야 배곧점,블로그 리뷰,배곧 분위기좋은곳 에비야,1,0,21,73,[]
1784,47,배곧 에비야 배곧점,블로그 리뷰,배곧 에비야 가성비 갑! 파스타&피자,14,13,9,411,[]
1785,48,배곧 에비야 배곧점,블로그 리뷰,배곧신도시 가성비 좋은 파스타&피자-에비야 EBIYA,2,1,10,79,[]
1786,49,배곧 에비야 배곧점,블로그 리뷰,[오늘은 어디로] 배곧 에비야 / 배곧 매드도넛 카페,1,0,6,14,"['안녕하세요', '세', '2', '.', '어디']"
1787,50,배곧 에비야 배곧점,블로그 리뷰,배곧 피자 파스타 맛집 분위기도 맛도 최고,0,0,12,73,"['약속', '몇', '전', '만나러']"
1788,51,배곧 에비야 배곧점,블로그 리뷰,배곧 맛집 에비야 분위기 최고,1,0,22,67,"['몇', '전', '밧', '있다고', '친구']"
1789,52,배곧 에비야 배곧점,블로그 리뷰,[배곧맛집] 배곧파스타 에비야 배곧점,42,16,81,742,[]
1790,53,배곧 에비야 배곧점,블로그 리뷰,배곧 파스타 맛집을 찾아보다가  에비야에 다녀왔어요 ,73,11,13,4740,[]
1791,54,배곧 에비야 배곧점,블로그 리뷰,배곧 파스타 맛집 에비야 가성비 좋다!,13,0,18,229,"['안녕하세요', '여러분', '킹', '.']"
1792,55,배곧 에비야 배곧점,블로그 리뷰,배곧 배달 맛집 편안하고 좋다,2,0,12,55,"['주부', '만', '누구']"
1793,56,배곧 에비야 배곧점,블로그 리뷰,[배곧] 맛집/가성비맛집/분위기맛집/먹방 파스타맛집 에비야 에서 점심😘,10,4,13,327,"['안녕하세요', '오랜', '글', '시국']"
1794,57,배곧 에비야 배곧점,블로그 리뷰,에비야 배곧점 파스타 맛집 추천 데이트코스 시흥 EBIYA,16,4,9,369,[]
1795,58,배곧 에비야 배곧점,블로그 리뷰,배곧 써밋플레이스 파스타맛집 발견♡,12,2,15,587,[]
1796,59,배곧 에비야 배곧점,블로그 리뷰,일상기록[20200919],14,0,4,213,['어제']
1797,60,배곧 에비야 배곧점,블로그 리뷰,배곧 파스타 맛집 크림이 부드러워요~,0,1,15,0,['남자친구']
1798,61,배곧 에비야 배곧점,블로그 리뷰,"공실탈출, 파티앤스터디의 사촌동생 워크앤스터디 어떠세요?",16,0,2,4898,"['운전', '떠오르는', '계획']"
1799,62,배곧 에비야 배곧점,블로그 리뷰,배곧 파스타 맛집 에비야 데이트코스 강추!,13,10,18,534,[]
1800,1,배곧 그레몽디저트샵,블로그 리뷰,열,4,2,35,27,"['이거슨', '첫째', '11월', '월요일', '마지막', '보고', '가는', '언제', '겨울', '거야', '시험', '기념', '갱얼쥐', '만', '너', '너', '귀여워', '아니', '에서', '한다는', '동기', '말', '카톡', '올려준', '.', '덕분']"
1801,2,배곧 그레몽디저트샵,블로그 리뷰,배곧 그레몽 디저트샵,1,0,14,370,[]
1802,3,배곧 그레몽디저트샵,블로그 리뷰,시흥배곧카페:: 그레몽 디저트샵카페 디저트 맛집임 암튼 그럼 ,2,0,11,386,[]
1803,4,배곧 그레몽디저트샵,블로그 리뷰,[배곧] 아브뉴프랑 퍼플동 카페 그레몽디저트샵 :: 크림스콘 존맛탱,9,4,19,386,[]
1804,5,배곧 그레몽디저트샵,블로그 리뷰,배곧카페/배곧디저트) 맛도 분위기도 엄청난 #그레몽디저트샵,3,0,21,1207,"['주소', '경기도', '번호', '050713637280', '시간']"
1805,6,배곧 그레몽디저트샵,블로그 리뷰,"배곧 디저트 카페 추천, 감성인테리어 그레몽디저트샵",9,0,23,816,"['예전', '가보고']"
1806,7,배곧 그레몽디저트샵,블로그 리뷰,"2021.10.07 일기(feat. 배곧 디저트, 배곧 퓨처쇼)",8,2,9,163,[]
1807,8,배곧 그레몽디저트샵,블로그 리뷰,"♡배곧 아브뉴프랑 구움과자 맛집 디저트 카페, 그레몽 디저트샵 (Gremong dessert shop)",31,10,26,3008,"['안녕하세요', '혜원']"
1808,9,배곧 그레몽디저트샵,블로그 리뷰,그레몽 디저트샵,1,0,14,27,['여기는']
1809,10,배곧 그레몽디저트샵,블로그 리뷰,[배곧] 그레몽디저트샵 / 인스타감성의 예쁜 디저트 카페,5,4,12,17,[]
1810,11,배곧 그레몽디저트샵,블로그 리뷰,6월 기록- 종강 전 일상,6,8,68,15,"['기말고사', '열', '열정', '아', '깨끗한', '너무', '종강', '발짝', '발짝', '난', '발짝', '갈', '그']"
1811,12,배곧 그레몽디저트샵,블로그 리뷰,배곧 그레몽디저트샵 🍰,7,1,16,186,[]
1812,13,배곧 그레몽디저트샵,블로그 리뷰,"경기, 시흥ㅣ하중동에 있는 디저트카페 그레몽디저트샵(Gremong Dessert Shop)",3,2,16,90,[]
1813,14,배곧 그레몽디저트샵,블로그 리뷰,시흥 하중동 그레몽 디저트 샵 : 홍콩보다 맛있는 에그타르트 맛집 (메뉴/위치),82,49,26,976,['내']
1814,15,배곧 그레몽디저트샵,블로그 리뷰,[시흥시 하중동 카페] 그레몽 디저트. 에그타르트 .쿠키 .디저트맛집.내돈내먹,29,28,10,399,"['안녕하세요', '원스', '입니다']"
1815,16,배곧 그레몽디저트샵,블로그 리뷰,시흥 하중동_그레몽 디저트,4,6,25,76,[]
1816,17,배곧 그레몽디저트샵,블로그 리뷰,[히메이드 추천] 그레몽 디저트샵 택배서비스 후기 시흥쿠키 추천 시흥디저트추천 시흥카페추천 시흥원데이클래스 ,2,0,22,619,['원데이']
1817,18,배곧 그레몽디저트샵,블로그 리뷰,[시흥 디저트 카페] : 그레몽디저트샵,4,2,21,33,[]
1819,20,배곧 그레몽디저트샵,블로그 리뷰,시흥 카페 인스타감성 가득한 그레몽디저트샵,1,0,20,465,"['병원', '잠깐', '들렀어요']"
1820,21,배곧 그레몽디저트샵,블로그 리뷰,"[ 시흥 하중동 카페, 하상동 술집 ] 그레몽 디저트샵(Gremong Dessert Shop), 투다리 ",3,12,14,21,"['안뇽', '09']"
1821,22,배곧 그레몽디저트샵,블로그 리뷰,[시흥 카페]그레몽 디저트 샵 다녀왔슴둥,30,15,6,389,"['안녕하세요', '히']"
1822,23,배곧 그레몽디저트샵,블로그 리뷰,[시흥/하중동] 감성 뿜뿜 디저트샵 그레몽! 동네에 이런데가 있다니! ,4,0,24,132,"['시', '생일', '시댁']"
1824,2,배곧 포인세티아,블로그 리뷰,시흥정왕동맛집 포인세티아 :: 뷰 좋은 배곧 피자 파스타 맛집,15,2,26,2012,[]
1825,3,배곧 포인세티아,블로그 리뷰,시흥정왕동맛집 '포인세티아' 분위기좋고 맛좋은♥,9,5,33,1071,[]
1826,4,배곧 포인세티아,블로그 리뷰,시흥 정왕동 파스타 [포인세티아 ] :까르보나라 맛있어요.,15,16,36,1701,['안녕하세요']
1827,5,배곧 포인세티아,블로그 리뷰,포인세티아 / 뷰 깡패로 소문난 배곧 양식 맛집,5,1,31,211,[]
1828,6,배곧 포인세티아,블로그 리뷰,시흥 파스타 맛집 분위기 좋은 정왕동 포인세티아,10,4,23,1983,['남자친구']
1829,7,배곧 포인세티아,블로그 리뷰,"오붓한,, 빼빼로데이 🤎",1,0,21,202,"['빼빼로데이', '포', '냠', '배고픈', '반짝']"
1830,8,배곧 포인세티아,블로그 리뷰,"시흥 정왕동 맛집,분위기 좋은 일몰 뷰 파스타 맛집 배곧 포인세티아 ",9,2,23,816,"['오빠', '오랜']"
1831,9,배곧 포인세티아,블로그 리뷰,210911 로맨틱 걸~,4,0,7,61,"['210911', '만나러', '가기', '지도', '분명', '걸린다고', '11시', '했는데', '시', '도착', '11시', '근데', '할', '배차', '20분', '하냐', '교통', '그래서', '탔다', '최고', '에서', '친구', '폴', '짝', '친구', '줬다', '쏘', '합격', '한다면서']"
1832,10,배곧 포인세티아,블로그 리뷰,시흥 뷰맛집 파스타맛집 정왕동 포인세티아 다녀왔어요,12,9,36,522,"['안녕하세요', '오이오', '.']"
1833,11,배곧 포인세티아,블로그 리뷰,시흥정왕동맛집 포인세티아 :: 한강뷰 뺨치는 뷰 + 존맛 파스타 뿌시기 ,4,1,35,732,['안녕하세요']
1834,12,배곧 포인세티아,블로그 리뷰,시흥배곧) 완전 추천! 가성비 좋고 맛도 좋은 포인세티아,3,6,21,208,[]
1835,13,배곧 포인세티아,블로그 리뷰,"시흥파스타, 배곧 '포인세티아' 솔직 후기",27,10,24,1279,[]
1836,14,배곧 포인세티아,블로그 리뷰,"[시흥/배곧] 서울근교 배곧신도시 알찬 주말데이트 - 포인세티아 파스타, 드롭탑, 롯데마트 ",4,0,34,519,"['안녕하세요', '호']"
1837,15,배곧 포인세티아,블로그 리뷰,시흥정왕동맛집 <포인세티아>::매콤새우파스타 인생파스타 등극!,8,3,40,1409,"['안녕하세요', '토리']"
1838,16,배곧 포인세티아,블로그 리뷰,"[시흥/배곧] 시흥파스타 맛집 분위기 좋은 포인세티아(+메뉴, 주차 ) ",3,1,43,63,"['안녕하세요', '하루하루']"
1839,17,배곧 포인세티아,블로그 리뷰,배곧신도시 맛집추천) 뷰맛집 포인세티아 솔직후기,8,0,18,618,[]
1840,18,배곧 포인세티아,블로그 리뷰,시흥정왕동맛집 배곧신도시 포인세티아 브런치 후기  ,9,4,30,1308,[]
1841,19,배곧 포인세티아,블로그 리뷰,신이난다 신이나 ⍢⃝ ⠒̫⃝ ⌄̈⃝ ⍤⃝☺︎☻ ,3,2,11,27,"['아침', '시작', '아픈', '응원', '건데', '잘']"
1842,20,배곧 포인세티아,블로그 리뷰,"[시흥정왕동맛집] 포인세티아, 뷰와 분위기 맛 좋은 정왕동파스타집",3,1,27,358,[]
1843,21,배곧 포인세티아,블로그 리뷰,시흥파스타 나만알고싶은 뷰맛집 포인세티아 ,14,4,28,383,['경기']
1844,22,배곧 포인세티아,블로그 리뷰,"기분 좋게 가족 외식 하기 좋은 시흥파스타 맛집, 포인세티아",39,17,34,1041,"['꾸덕꾸덕', '크림']"
1845,23,배곧 포인세티아,블로그 리뷰,배곧 파스타 & 스테이크 [ 포인세티아(poinsettia) ] 뷰 맛집,49,40,30,761,"['안녕하세요', '당']"
1846,24,배곧 포인세티아,블로그 리뷰,정왕동파스타 포인세티아 안가면 후회할듯 ,9,2,29,1687,['안녕하세요']
1847,25,배곧 포인세티아,블로그 리뷰,"시흥배곧) 분위기도 맛도 굿굿, 포인세티아",1,0,29,208,[]
1848,26,배곧 포인세티아,블로그 리뷰,정왕동파스타 크림파스타 시흥파스타 맛집 포인세티아 배곧,3,1,34,131,[]
1849,27,배곧 포인세티아,블로그 리뷰,배곧레스토랑 포인세티아,7,0,22,1746,"['운영', '평일', '22:00', '타임', '휴무']"
